"date","price","from","to","url"
"2021-05-01","$3,510","AKL,CHC,DUD,NPE,TRG,WLG","FRA,FDH,HHN,HAM,HAJ,FKB","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.FRA,FDH,HHN,HAM,HAJ,FKB.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$3,964","AKL,CHC,DUD,NPE,TRG,WLG","TXL,BRE,CGN,DTM,DRS,DUS","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.TXL,BRE,CGN,DTM,DRS,DUS.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$3,964","AKL,CHC,DUD,NPE,TRG,WLG","VLC,ZAZ,GOT,MMX,ARN,BMA","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.VLC,ZAZ,GOT,MMX,ARN,BMA.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$3,966","AKL,CHC,DUD,NPE,TRG,WLG","PRN,BTS,LJU,ALC,LEI,BCN","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.PRN,BTS,LJU,ALC,LEI,BCN.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$3,994","AKL,CHC,DUD,NPE,TRG,WLG","KIV,TGD,TIV,AMS,EIN,GRQ","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.KIV,TGD,TIV,AMS,EIN,GRQ.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-12","$3,994","AKL,CHC,DUD,NPE,TRG,WLG","KIV,TGD,TIV,AMS,EIN,GRQ","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.KIV,TGD,TIV,AMS,EIN,GRQ.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-21","$3,999","AKL,CHC,DUD,NPE,TRG,WLG","PEG,PSR,PSA,CIA,FCO,TPS","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.PEG,PSR,PSA,CIA,FCO,TPS.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-26","$3,999","AKL,CHC,DUD,NPE,TRG,WLG","ACE,MAD,AGP,PMI,MAH,MJV","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.ACE,MAD,AGP,PMI,MAH,MJV.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$4,000","AKL,CHC,DUD,NPE,TRG,WLG","SZG,VIE,GYD,MSQ,ANR,BRU","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.SZG,VIE,GYD,MSQ,ANR,BRU.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-19","$4,000","AKL,CHC,DUD,NPE,TRG,WLG","SZG,VIE,GYD,MSQ,ANR,BRU","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.SZG,VIE,GYD,MSQ,ANR,BRU.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$4,000","AKL,CHC,DUD,NPE,TRG,WLG","JMK,RHO,JTR,SKG,ZTH,BUD","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.JMK,RHO,JTR,SKG,ZTH,BUD.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$4,000","AKL,CHC,DUD,NPE,TRG,WLG","PEG,PSR,PSA,CIA,FCO,TPS","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.PEG,PSR,PSA,CIA,FCO,TPS.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$4,000","AKL,CHC,DUD,NPE,TRG,WLG","RIX,KUN,VNO,LUX,SKP,MLA","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.RIX,KUN,VNO,LUX,SKP,MLA.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$4,000","AKL,CHC,DUD,NPE,TRG,WLG","GDN,KTW,KRK,WMI,POZ,WAW","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.GDN,KTW,KRK,WMI,POZ,WAW.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$4,000","AKL,CHC,DUD,NPE,TRG,WLG","WRO,FAO,LIS,FNC,PDL,OPO","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.WRO,FAO,LIS,FNC,PDL,OPO.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
"2021-05-01","$4,000","AKL,CHC,DUD,NPE,TRG,WLG","ACE,MAD,AGP,PMI,MAH,MJV","https://www.google.com/flights?flt=AKL,CHC,DUD,NPE,TRG,WLG.ACE,MAD,AGP,PMI,MAH,MJV.2021-05-01;c:NZD;e:1;p:400000.2.NZD;sc:b;sd:1;t:f;tt:o"
